,account_value,date,daily_return,datadate
0,1000000.0,2022-01-03,,2020-10-30
1,999914.1467918396,2022-01-04,-8.585320816045794e-05,2020-11-02
2,998383.6369163512,2022-01-05,-0.0015306412859531,2020-11-03
3,997147.9032638548,2022-01-06,-0.0012377342804947,2020-11-04
4,996398.8717735288,2022-01-07,-0.0007511739109858,2020-11-05
5,995485.6258354184,2022-01-10,-0.0009165465397255,2020-11-06
6,997752.2008842464,2022-01-11,0.0022768536179775,2020-11-09
7,998977.5575172422,2022-01-12,0.0012281171937378,2020-11-10
8,993815.4994277952,2022-01-13,-0.0051673413988159,2020-11-11
9,993268.6142295836,2022-01-14,-0.0005502884574918,2020-11-12
10,983259.9847595214,2022-01-18,-0.0100764579960328,2020-11-13
11,979512.4062156676,2022-01-19,-0.003811381121922,2020-11-16
12,972510.6698265076,2022-01-20,-0.0071481855101879,2020-11-17
13,962839.799758148,2022-01-21,-0.0099442302983521,2020-11-18
14,962935.238253784,2022-01-24,9.91218847206099e-05,2020-11-19
15,951034.7481521606,2022-01-25,-0.0123585570751405,2020-11-20
16,946891.9131233214,2022-01-26,-0.0043561342389314,2020-11-23
17,946481.1226221464,2022-01-27,-0.000433830403958,2020-11-24
18,965433.9513409575,2022-01-28,0.020024518467208,2020-11-25
19,978981.8594706496,2022-01-31,0.0140329725413888,2020-11-27
20,982469.5225084608,2022-02-01,0.0035625410257316,2020-11-30
21,991856.6006676864,2022-02-02,0.0095545744108764,2020-12-01
22,978226.3451476364,2022-02-03,-0.0137421634446699,2020-12-02
23,971776.4181245192,2022-02-04,-0.0065934914297811,2020-12-03
24,969429.1725524748,2022-02-07,-0.0024154172999735,2020-12-04
25,977696.2170245436,2022-02-08,0.0085277446832985,2020-12-07
26,989815.2881564328,2022-02-09,0.0123955385331975,2020-12-08
27,972008.4889651946,2022-02-10,-0.0179900223852919,2020-12-09
28,958280.3151314544,2022-02-11,-0.014123512283679,2020-12-10
29,953876.4435058896,2022-02-14,-0.004595598548803,2020-12-11
30,964954.6745568007,2022-02-15,0.0116139056859334,2020-12-14
31,967323.778853897,2022-02-16,0.0024551456763337,2020-12-15
32,956072.1092951354,2022-02-17,-0.0116317512344138,2020-12-16
33,952071.4302743834,2022-02-18,-0.004184495062513,2020-12-17
34,944584.3791360472,2022-02-22,-0.0078639594680185,2020-12-18
35,928893.029038391,2022-02-23,-0.0166119093690795,2020-12-21
36,936280.4192056272,2022-02-24,0.0079528965513757,2020-12-22
37,935344.148801422,2022-02-25,-0.0009999893034178,2020-12-23
38,935077.5165122986,2022-02-28,-0.000285063299391,2020-12-24
39,933410.009389496,2022-03-01,-0.0017832822342068,2020-12-28
40,936487.967264557,2022-03-02,0.0032975411063722,2020-12-29
41,936739.9788002016,2022-03-03,0.0002691028015882,2020-12-30
42,936174.8431755068,2022-03-04,-0.0006033004221925,2020-12-31
43,928002.231880188,2022-03-07,-0.008729791614136,2021-01-04
44,927652.5701568606,2022-03-08,-0.0003767897439417,2021-01-05
45,928800.71992569,2022-03-09,0.0012376937290596,2021-01-06
46,928191.707726288,2022-03-10,-0.0006556973808661,2021-01-07
47,926365.8930183412,2022-03-11,-0.0019670663859078,2021-01-08
48,925808.5293601992,2022-03-14,-0.0006016668600848,2021-01-11
49,931778.91126709,2022-03-15,0.0064488300955889,2021-01-12
50,936961.3283584596,2022-03-16,0.005561852740713,2021-01-13
51,941613.0615516666,2022-03-17,0.0049647013728482,2021-01-14
52,945033.7681159975,2022-03-18,0.0036328155417619,2021-01-15
53,945936.7749702455,2022-03-21,0.0009555286643865,2021-01-19
54,949731.2663619998,2022-03-22,0.0040113583615284,2021-01-20
55,942384.4176086428,2022-03-23,-0.007735713262868,2021-01-21
56,953350.9676757816,2022-03-24,0.0116370239811127,2021-01-22
57,958122.5184455876,2022-03-25,0.005005030604247,2021-01-25
58,962568.4982994082,2022-03-28,0.004640304103314,2021-01-26
59,973191.1977752688,2022-03-29,0.0110357854995544,2021-01-27
60,970759.9942787248,2022-03-30,-0.0024981766194573,2021-01-28
61,960688.33772802,2022-03-31,-0.0103750222609741,2021-01-29
62,964718.3813782656,2022-04-01,0.0041949542759898,2021-02-01
63,966027.7930985416,2022-04-04,,2021-02-02
64,958840.2521716465,2022-04-05,-0.0074403044904548,2021-02-03
65,957578.9980259784,2022-04-06,-0.0013153954924309,2021-02-04
66,963869.1962609714,2022-04-07,0.0065688556745293,2021-02-05
67,962997.8429524234,2022-04-08,-0.0009040161382147,2021-02-08
68,949402.0906605074,2022-04-11,-0.0141181544604847,2021-02-09
69,947318.7907559588,2022-04-12,-0.002194328330475,2021-02-10
70,955697.514008652,2022-04-13,0.0088446712283696,2021-02-11
71,947909.4073780482,2022-04-14,-0.0081491335034834,2021-02-12
72,945637.6313259776,2022-04-18,-0.0023966172657304,2021-02-16
73,957397.6058294108,2022-04-19,0.0124360263528675,2021-02-17
74,962756.177411358,2022-04-20,0.0055970179466922,2021-02-18
75,949561.6443968776,2022-04-21,-0.0137049580403189,2021-02-19
76,924385.9022247584,2022-04-22,-0.0265130150534984,2021-02-22
77,928566.395892834,2022-04-25,0.0045224550244808,2021-02-23
78,906700.3179915544,2022-04-26,-0.0235482115204641,2021-02-24
79,913024.1686299136,2022-04-27,0.0069745763984809,2021-02-25
80,934072.9956902696,2022-04-28,0.0230539648166621,2021-02-26
81,903844.7218442004,2022-04-29,-0.0323617896947454,2021-03-01
82,906292.3070981372,2022-05-02,0.0027079709542838,2021-03-02
83,910239.807646828,2022-05-03,0.0043556593361475,2021-03-03
84,937113.8195523456,2022-05-04,0.0295241008795175,2021-03-04
85,908846.7363335956,2022-05-05,-0.0301639807555639,2021-03-05
86,905721.6364737249,2022-05-06,-0.0034385334016578,2021-03-08
87,880297.4622837452,2022-05-09,-0.0280706269632293,2021-03-09
88,881337.0368164142,2022-05-10,0.0011809355101082,2021-03-10
89,871128.4266179278,2022-05-11,-0.0115830945166699,2021-03-11
90,868277.8944616321,2022-05-12,-0.0032722295234499,2021-03-12
91,886724.4074338992,2022-05-13,0.0212449413833168,2021-03-15
92,885754.5041172947,2022-05-16,-0.0010938046911456,2021-03-16
93,903478.5921160968,2022-05-17,0.0200101584766596,2021-03-17
94,870303.0800930636,2022-05-18,-0.0367197544164612,2021-03-18
95,869432.8118373225,2022-05-19,-0.0009999599859488,2021-03-19
96,869320.9287868846,2022-05-20,-0.0001286851024192,2021-03-22
97,869708.4661516079,2022-05-23,0.0004457932069621,2021-03-23
98,869653.8428153575,2022-05-24,-6.28064901933012e-05,2021-03-24
99,870103.1570959284,2022-05-25,0.000516658765189,2021-03-25
100,871679.6645846979,2022-05-26,0.0018118627382426,2021-03-26
101,873744.8223688243,2022-05-27,0.0023691705428394,2021-03-29
102,873488.077332928,2022-05-31,-0.0002938444146658,2021-03-30
103,872919.6154431346,2022-06-01,-0.0006507952478631,2021-03-31
104,875206.5102720568,2022-06-02,0.0026198229349689,2021-04-01
105,873028.2174893876,2022-06-03,-0.0024888900586355,2021-04-05
106,873720.4607515335,2022-06-06,0.0007929219792421,2021-04-06
107,874379.5868073578,2022-06-07,0.0007543900886302,2021-04-07
108,873554.8247186624,2022-06-08,-0.0009432540525183,2021-04-08
109,871213.8023742791,2022-06-09,-0.0026798802755594,2021-04-09
110,868711.7420338326,2022-06-10,-0.0028719245880033,2021-04-12
111,865754.9240670853,2022-06-13,-0.0034036813636533,2021-04-13
112,865452.3077627412,2022-06-14,-0.0003495403790745,2021-04-14
113,865717.330041855,2022-06-15,0.0003062240134281,2021-04-15
114,861743.9355797654,2022-06-16,-0.0045897134367144,2021-04-16
115,859982.1765718309,2022-06-17,-0.0020444112632475,2021-04-19
116,862787.6029066372,2022-06-21,0.0032621912537649,2021-04-20
117,861203.1415108853,2022-06-22,-0.001836444323509,2021-04-21
118,860875.9421586742,2022-06-23,-0.0003799328363306,2021-04-22
119,864195.0618454418,2022-06-24,0.0038555145105401,2021-04-23
120,864849.0011582774,2022-06-27,0.0007567033667597,2021-04-26
121,863491.6199514864,2022-06-28,-0.0015695008087805,2021-04-27
122,861889.5047039735,2022-06-29,-0.0018553917727688,2021-04-28
123,860178.0288221071,2022-06-30,-0.0019857254004436,2021-04-29
124,862517.813068527,2022-07-01,0.0027201162643317,2021-04-30
125,860048.126086685,2022-07-05,-0.0028633460601303,2021-05-03
126,859692.3176150053,2022-07-06,,2021-05-04
127,862892.67490538,2022-07-07,0.0037226775496299,2021-05-05
128,862649.2236459653,2022-07-08,-0.0002821338811821,2021-05-06
129,860286.0074265974,2022-07-11,-0.0027394868674196,2021-05-07
130,858002.5382436063,2022-07-12,-0.0026543139877651,2021-05-10
131,857120.9135695418,2022-07-13,-0.0010275315453837,2021-05-11
132,855020.5869988764,2022-07-14,-0.0024504437325165,2021-05-12
133,861170.424750082,2022-07-15,0.0071926195049776,2021-05-13
134,858914.3520032405,2022-07-18,-0.0026197749969133,2021-05-14
135,868336.2602469081,2022-07-19,0.0109695550222126,2021-05-17
136,869122.0612668666,2022-07-20,0.0009049501396327,2021-05-18
137,875091.8454456081,2022-07-21,0.0068687523246615,2021-05-19
138,872954.0278604031,2022-07-22,-0.0024429636687066,2021-05-20
139,873859.903576643,2022-07-25,0.0010377129692158,2021-05-21
140,868913.9641829814,2022-07-26,-0.0056598767988074,2021-05-24
141,878141.6598490505,2022-07-27,0.0106198036243387,2021-05-25
142,886195.7759252681,2022-07-28,0.0091717731255365,2021-05-26
143,895860.6464571895,2022-07-29,0.0109060218909646,2021-05-27
144,894111.5535214137,2022-08-01,-0.00195241630793,2021-05-28
145,888592.1982517604,2022-08-02,-0.0061730052004311,2021-06-01
146,898829.9360409221,2022-08-03,0.01152130055756,2021-06-02
147,898464.6381172466,2022-08-04,-0.000406414950179,2021-06-03
148,895250.0216277599,2022-08-05,-0.0035778998450322,2021-06-04
149,897190.9046764583,2022-08-08,0.0021679787788997,2021-06-07
150,891813.7774805354,2022-08-09,-0.0059932921387136,2021-06-08
151,909105.7473913784,2022-08-10,0.0193896644652591,2021-06-09
152,907689.0601678296,2022-08-11,-0.0015583305106298,2021-06-10
153,922157.1219242916,2022-08-12,0.0159394470985327,2021-06-11
154,925997.0069773234,2022-08-15,0.0041640247217513,2021-06-14
155,929141.4702977962,2022-08-16,0.0033957597020071,2021-06-15
156,922057.905566408,2022-08-17,-0.0076237741590823,2021-06-16
157,921460.2380204486,2022-08-18,-0.0006481887334314,2021-06-17
158,913946.951062521,2022-08-19,-0.0081536746219981,2021-06-18
159,898136.3785308741,2022-08-22,-0.017299223454125,2021-06-21
160,893062.6206641293,2022-08-23,-0.0056492064991781,2021-06-22
161,895220.9200054492,2022-08-24,0.0024167390856812,2021-06-23
162,906296.5345020464,2022-08-25,0.0123719344008739,2021-06-24
163,878691.2967690143,2022-08-26,-0.0304593879399522,2021-06-25
164,873482.5787840748,2022-08-29,-0.0059278133334109,2021-06-28
165,865422.4821594867,2022-08-30,-0.0092275413618528,2021-06-29
166,859058.0276747303,2022-08-31,-0.0073541589408161,2021-06-30
167,867640.5235160999,2022-09-01,0.0099905891859255,2021-07-01
168,857172.2577781314,2022-09-02,-0.0120652107113969,2021-07-02
169,857177.5128081036,2022-09-06,6.130658014802393e-06,2021-07-06
170,872670.4041693402,2022-09-07,0.0180743091480339,2021-07-07
171,883588.1823967227,2022-09-08,0.0125107694442494,2021-07-08
172,893135.6423087406,2022-09-09,0.0108053277558788,2021-07-09
173,899449.2092824115,2022-09-12,0.007068990055475,2021-07-12
174,867246.5004796009,2022-09-13,-0.0358026984408628,2021-07-13
175,867567.6877037678,2022-09-14,0.0003703528627549,2021-07-14
176,867991.3947428379,2022-09-15,0.0004883849929813,2021-07-15
177,862264.1512858067,2022-09-16,-0.006598272162281,2021-07-16
178,863180.9002166004,2022-09-19,0.0010631880374785,2021-07-19
179,852939.8921111164,2022-09-20,-0.0118642663466188,2021-07-20
180,839590.6678502446,2022-09-21,-0.0156508382177215,2021-07-21
181,838780.3119393826,2022-09-22,-0.000965179749957,2021-07-22
182,830938.3721905174,2022-09-23,-0.0093492177120055,2021-07-23
183,822938.0895029488,2022-09-26,-0.0096280096759501,2021-07-26
184,819629.531875412,2022-09-27,-0.0040204210617291,2021-07-27
185,836975.9981001395,2022-09-28,0.0211637886998004,2021-07-28
186,827955.891195259,2022-09-29,-0.0107770198014701,2021-07-29
187,816764.6378314018,2022-09-30,-0.0135167265344308,2021-07-30
188,835195.1341816597,2022-10-03,0.0225652476816244,2021-08-02
