date,a2c,ddpg,td3,ppo,sac,dji,nasdaq
2022-06-29,778067.0500447616,864284.0625605014,851473.797326172,908645.6045273436,944074.1597312394,903947.2669021052,788153.1999174746
2022-06-30,769251.904021965,861949.9880518344,842231.8111582643,905092.2029770507,937405.787294716,896551.1983170782,777705.5663296884
2022-07-01,782682.6647565231,876167.1835626987,854572.1845789796,917876.8362320556,946912.662218422,905926.7665910978,783246.4452238497
2022-07-05,794998.5207211837,873732.3792414096,851929.7410975343,912966.9077957763,932850.5484412614,902155.9306356908,796376.678357747
2022-07-06,793423.2279012069,875945.6445154574,848800.0469523317,916505.2358292235,936480.1893256608,904191.0770822527,801290.8273158656
2022-07-07,809592.2695348129,887085.9249414828,868417.3202982789,926141.4589279784,951146.8015998307,914296.1413468609,818628.7270476583
2022-07-08,809349.7537762985,885363.9236139682,867194.4126063234,924472.5718582763,948287.8573325578,912944.4030855387,819753.7115741696
2022-07-11,791786.6710507736,875253.6162104037,852816.2876215822,916556.8467301024,942060.7550681535,908157.7008626044,801810.7365380648
2022-07-12,787523.9824902877,871299.2080530551,845941.467499817,911010.9839371337,933545.0387671891,902549.4977339593,794016.5875799463
2022-07-13,792490.6845738754,871033.4287409213,845285.3135004884,908279.6348770751,928713.3705542985,896474.2715111133,792903.8167938931
2022-07-14,791838.396964775,869749.5102381137,838944.1314249879,904737.2507370604,924663.6214240495,892319.4843081833,795599.2242624303
2022-07-15,802735.2539632187,879194.4986566928,853792.0059595949,917824.8946732177,937653.7848990861,911490.9871598236,810149.0901588611
2022-07-18,802864.1533620224,875064.0729669955,857179.4251185304,911030.689427246,935205.1199058,905208.6503055337,802974.8710542604
2022-07-19,824136.7343633041,895601.5999292758,884527.1931162721,932018.989918579,961036.0838111344,927187.0711984901,828118.4072622241
2022-07-20,833635.3576314315,899762.912490311,894791.8291026002,933199.0414322509,966921.8488105241,928579.264311174,840980.8623891067
2022-07-21,849173.9065816269,910477.6427759555,902911.8209849244,945499.0174149169,972594.4875129167,933300.4194331678,853131.4875180525
2022-07-22,846318.1152150497,910976.532927933,897854.6666499025,944055.2282608642,967389.9791282121,929291.5200486506,838059.6657726429
2022-07-25,841525.0197408065,911683.5859217074,902520.6708689576,945983.0829514159,974511.6911719743,931935.2531199169,833458.5186713431
2022-07-26,819718.1273343429,899385.3246759799,885476.3481379396,937623.4086960448,966965.4804557267,925278.5808688496,817131.3224675056
2022-07-27,845215.5044820175,917304.7181085971,909177.8229456788,952763.3816879882,988370.0285666886,937981.6317905261,851918.6300804621
2022-07-28,859394.0313069687,936740.5235590365,922690.0619898683,969402.4192093505,1006695.1713889543,947654.6655538832,859787.8440272333
2022-07-29,884389.1496083603,955785.6509241489,952896.173157776,983562.3023728026,1026224.8700507585,956845.7688094575,875343.6599958737
2022-08-01,889860.4115941391,960305.1067499545,950515.9363947755,984114.369114746,1021150.826570839,955484.4146973898,874857.6191458635
2022-08-02,883514.2981145248,953542.5758203891,943607.6898203737,977514.1439407958,1014284.2983649675,943766.6755352501,872208.8219517227
2022-08-03,901861.8331181869,967239.5471186069,952039.8469782716,989005.3858078612,1021200.4017508927,955895.2220487702,895982.7027027027
2022-08-04,903590.5890996322,968871.8859705356,947543.5381632692,989212.2361038817,1018077.8710425798,953399.1975487205,899888.9209820507
2022-08-05,891076.2627065048,961421.4405817416,944614.543130005,984358.5174912108,1020626.7141898576,955632.1232686064,892902.0012378792
2022-08-08,894153.0434834823,963272.8149561313,947375.5684519655,986814.5011185302,1019759.5084784928,956479.0009165215,889621.1264699815
2022-08-09,882688.1624486313,957884.525695267,943242.4699641115,981773.3940170897,1019518.9952414933,954785.5870118419,879413.4763771405
2022-08-10,903953.1062123642,975705.351943436,963896.8609171754,999758.6443527831,1039406.8518317643,970374.189736553,904437.3839488344
2022-08-11,900080.2433049545,974449.8396143344,970510.267411316,997932.2204941405,1045275.359308571,971165.4206268988,898601.0645760264
2022-08-12,917956.953555809,991210.3231806186,987021.2266169435,1014458.0404404296,1062228.9992240372,983528.4459624465,917116.6329688467
2022-08-15,924686.5127599105,997793.62646431,986854.5774775392,1019924.9607895507,1062945.6865409317,987938.7644416991,923965.6364761709
2022-08-16,934881.3043172226,1005855.4123377231,993170.6510020143,1025602.869908203,1064087.6765998306,994917.9375331576,921804.3325768517
2022-08-17,926311.7510869369,998758.1811823276,987391.2729121095,1017718.4544571532,1058608.816576332,989916.2157837874,910693.5258923046
2022-08-18,926708.3773991928,1000852.7652582553,993578.9978571779,1018582.2768601073,1066787.5949271622,990461.5312485562,913068.4712193109
2022-08-19,910658.5593755111,988787.2408594516,979172.5645457155,1008468.5109757079,1054592.1918586197,981946.2117758553,895282.3602228182
2022-08-22,888563.8704182968,969073.5736231235,959845.4622813112,990189.0073135985,1035955.9199469987,963210.5516266491,871461.142975036
2022-08-23,889722.0418279037,968741.944030228,968297.2780238038,988334.4874161376,1042176.6785911027,958723.6477325823,870869.6018155561
2022-08-24,893242.4255470657,972152.5798639682,973930.4275294191,991191.0503586425,1046104.5468619767,960461.1010957062,873308.1246131627
2022-08-25,902697.3089990158,982187.4119409946,985823.23182782,1003130.2466782226,1060981.092737526,969857.664925496,888567.8399009696
2022-08-26,870778.4477014084,952025.5786127475,955397.6242304689,972811.1997116698,1029678.0699637834,940481.4684917589,852168.7806890861
2022-08-29,866746.2412847977,949260.78662056,954581.603097046,968625.8756607665,1026608.6780112687,935109.2235467946,843998.7786259542
2022-08-30,857299.3917471314,937483.6892084506,938865.3434534913,957286.8190506591,1009212.3433249894,926133.0260206059,834424.5925314628
2022-08-31,849501.5065393448,929770.0106653598,930299.309876526,949267.5651596679,999867.7780402604,917963.2512909707,829646.9733855993
2022-09-01,856586.9423799515,936897.3875116733,929662.9639979249,955815.8200882567,994754.2097342912,922216.2453482611,829822.0590055705
2022-09-02,848093.3572130203,927251.1895136264,926523.1381617433,946271.4767349852,990005.0554984513,912370.183170008,817911.4833917888
2022-09-06,845747.4844560623,926322.5766596225,924015.9261866456,945458.1530960692,986739.3662742082,907326.2996135225,812021.0274396534
2022-09-07,869458.741150856,949564.828505936,939631.3215494996,967799.8231552733,1002319.6199897233,920027.2452897694,828792.4076748504
2022-09-08,875676.9222040176,953172.3388361362,946603.4584742433,974972.1178330077,1006125.2700217668,925656.7284668101,832970.4311945534
2022-09-09,890611.1387681961,965686.5213007358,963425.718041504,987205.2285507811,1022004.5991691056,936645.0854354113,851027.6212089952
2022-09-12,900507.6390047073,974451.1221460727,974848.0064555055,995748.3302048339,1034475.521631569,943334.6450339991,861264.9804002476
2022-09-13,857363.4487123489,935000.3744959262,934654.0199595338,957427.2350205077,995162.1965888444,906151.4019682793,813529.3253558903
2022-09-14,865985.2978601456,940779.501388016,944904.217866028,960096.4365280761,999995.8646186296,907028.8341241849,820342.5459046834
2022-09-15,861133.265545845,930748.0763239291,935287.2053004152,952887.3479355468,980270.0471213761,901981.1383665162,806354.4460491026
2022-09-16,855892.2097482681,923035.1502832797,922042.3130198366,945198.5713394774,967803.6634620134,897920.1199329871,801885.0753043119
2022-09-19,866741.3877649307,934592.4207147983,932064.2824030763,953922.94492041,977677.1943992082,903666.7002747288,808097.2477821333
2022-09-20,853960.9545259476,922049.2954401401,919453.2076655275,940767.9749954833,966916.6080802385,894535.2835720076,801219.8555807716
2022-09-21,837024.2223157883,907430.8528589633,902059.4070444948,924928.7998398436,951771.4226554338,879315.2125945113,786769.3501134723
2022-09-22,821312.1178693771,895072.5475305942,887308.4417429811,916057.5237320556,943028.5754111711,876195.1819694492,777565.6694862802
2022-09-23,803475.7544107437,878277.8887476352,859628.7968760377,901292.4518326415,919720.814676613,862029.1561698371,764693.047245719
2022-09-26,801965.1740198135,871475.3286585239,850854.8054362184,893112.5021866454,905885.4071143571,852427.2455628823,760830.7984320199
2022-09-27,801135.4745836258,866324.8331598666,852955.3058100587,889361.8500565185,904952.1560386125,848761.8425745262,762023.321642253
2022-09-28,820337.864077568,883718.5346216586,877392.4769907838,908254.5545395507,923855.8914206926,864748.0521927895,777036.9795749949
2022-09-29,795142.046336174,858653.5390924838,858936.3730402833,887832.6522873534,904947.6042579118,851401.7634446094,754791.6649473901
2022-09-30,779985.9812421799,843470.7079767612,846419.1612940675,874495.633076538,892863.830187172,836832.8391886088,741706.0614813287
2022-10-03,783572.9201231003,856852.5248560336,865580.6036997682,890901.3207749022,924285.7379172746,859129.9487207732,759182.6036723746
2022-10-04,807886.8178911209,881426.8633112338,897511.5168085939,916361.2461746825,955677.9943717424,883176.403407812,783034.1902207552
2022-10-05,803113.6837263107,873705.2490381625,897494.5664530641,910503.4513443602,953860.6565497819,881939.7139642864,782401.3864245926
2022-10-06,796145.6318483353,861310.4367365268,894653.3152705079,898374.1312149657,945792.7980521623,871832.9427439246,776473.8271095522
2022-10-07,771918.3800783157,839959.2226557162,873696.7648249513,876729.1189926757,922438.1821387712,853475.3732941538,746320.0825252733
2022-10-10,768662.1474485397,839411.1983179477,867582.2721262819,875317.9245041503,915552.3198493425,850739.6353077653,738714.5533319579
2022-10-11,764851.2648496628,837405.7567133334,861922.8192530519,874063.5728500976,908402.3625663224,851797.3788897824,729545.99546111
2022-10-12,767201.4898080826,832575.9331507114,862584.4578715211,869090.8517044677,901623.0480979386,850971.7812902628,729158.6548380441
2022-10-13,776845.9543790817,846811.1286768344,882833.6566019899,886403.2339981688,928546.5807364885,875089.359133704,745921.914586342
2022-10-14,751146.7250356674,824817.6716913608,854957.6319666749,866189.5191086425,903048.1571067277,863323.1993266856,722833.5217660408
2022-10-17,776811.5684480667,846979.1402582553,878648.3885279542,887280.6768997802,923734.7101920549,879374.6715532638,747879.0839694657
2022-10-18,787430.8148431778,861295.8860468295,892208.2596827394,900296.0915726317,937637.4402030412,889220.7337315168,753639.6781514338
2022-10-19,779579.1797685623,853291.5015406039,891141.4493113405,890692.9988297118,936952.5148032609,886307.8137378986,750640.709717351
2022-10-20,765393.7331323624,836714.5123590854,878425.4702692872,876899.2448929442,928798.6068976823,883679.5001669403,746809.5564266557
2022-10-21,785540.438372612,856992.1690363315,903636.3510523683,899008.7996414794,954201.0084937516,905498.54829103,764631.5164018981
2022-10-24,791112.3750886917,865315.8847956088,910351.7566309816,907828.3745468749,961752.408136696,917648.3179544206,772739.3274190221
2022-10-25,808819.7942285538,881834.5324549106,924086.919617737,923515.5363205565,976671.570207924,927469.34478162,788946.2347844028
2022-10-26,804847.3108530045,880808.4164881137,925018.5526133424,925836.7039841308,974598.6400245134,927538.3626925929,771092.5190839695
2022-10-27,802683.3368463516,883334.4393000033,927794.2373743898,926108.6136520995,975179.4361899797,933194.9295675916,756606.8248401074
2022-10-28,807196.9388628006,896582.7007746127,936563.5472498781,939563.729649414,998185.6385520402,957331.4546198986,780578.1060449763
2022-10-31,802112.795170784,891247.8857569125,934783.587510193,934695.3655747069,992526.5934623185,953577.7451205532,771070.2042500515
2022-11-01,795328.3976182938,887628.8056330112,933144.7637263185,932586.1258133544,992802.3341010514,951254.4645427738,763186.1357540747
2022-11-02,769021.1381883621,866424.9184717563,908095.9110728151,911356.7902725829,969122.4545386735,936529.9797190897,737319.8762120899
2022-11-03,764794.068520546,866852.6133417514,911703.2242213136,911592.9333695067,968559.1756080094,932261.8506541168,722734.8215390963
2022-11-04,771891.6507577896,876010.2353662875,922887.5520182496,923059.2552841796,985401.4266379777,943972.0792109404,733986.3173096761
2022-11-07,769365.9853372574,874613.0890802768,927819.3402186281,925213.9586838378,993872.4674018327,956317.6366992756,742096.8351557665
2022-11-08,768466.1665010452,877338.3604578403,929822.4419413453,930128.243244995,1002388.365343422,966042.7326131193,747674.2232308644
2022-11-09,748478.8885965347,861199.2383875278,902458.0170145875,914766.6974991454,978666.3552421037,947197.5428030535,729965.1578295853
2022-11-10,794666.8825273514,904792.7702478793,947450.5830088502,956624.3082626952,1029806.5390113298,982197.7032568944,784617.487105426
2022-11-11,809258.0521020889,910755.7827600864,963608.5586558229,959797.9202622069,1040653.9189246598,983144.153323773,798885.4466680421
2022-11-14,797799.6924371719,900589.1668695834,954620.2449427492,952833.5384110106,1034667.610430092,976992.6261787383,791038.6135754075
2022-11-15,807640.3257303238,909992.4465326694,964166.9876643068,958820.5137375487,1043204.5470145646,978630.5071228988,802545.6075923252
2022-11-16,798871.6920557022,905325.5253900912,951231.1676417238,954171.9417618407,1033122.4965537492,977491.6262440578,790913.5052609862
2022-11-17,791290.1996850967,897948.5101923373,946269.5288935548,947799.9744309081,1029195.4399436418,977272.908313489,789410.6870229008
2022-11-18,794045.5299730301,905318.7033686069,947542.304345215,956125.2177780761,1033916.6521018449,983080.9959608875,789421.4483185476
2022-11-21,786930.248913765,903606.7292475131,940156.9623194581,955343.1601151122,1030081.9083426896,981758.1052518021,781067.5799463586
2022-11-22,795111.0506105423,911822.3324427035,954323.987107361,965682.8848770751,1048702.0463508072,993347.4244427414,792654.3263874562
2022-11-23,804520.6877985001,919984.8336023715,958465.4333964235,972657.8533218993,1052443.381937355,996142.848981983,800353.1421497833
2022-11-25,805030.2570505142,922165.2364038852,959125.7982951051,975359.9017990722,1051683.5889075699,1000599.2552665843,794762.9461522591
2022-11-28,800313.5799798965,913377.5657343295,944140.6393671876,964861.4766281737,1030307.8613303605,986104.0146006166,783386.4080874769
2022-11-29,797794.3324327469,911828.8920587924,948470.9097987062,963693.4720810546,1031083.2790549699,986193.4590821085,777687.3447493294
2022-11-30,822532.4540758133,934938.5103907016,968196.0411539918,987730.9080856933,1058237.5828498306,1007670.7177657906,813288.6156385393
2022-12-01,821554.5637483597,933996.0852045444,966925.6064844972,987891.4308060302,1058166.7661460342,1001997.0244347303,814088.3845677739
2022-12-02,821469.7845430374,934925.5425409701,966117.4543391115,990510.8054245604,1057721.1682609024,1003012.7769052073,810868.3804415102
2022-12-05,800724.7838640213,917683.9049829867,941625.028122986,973898.54938208,1038775.7526343766,988948.4856685133,796843.1112028058
2022-12-06,789990.0783014297,909566.1523279574,926139.376572693,965468.5076798095,1024315.8178656999,978730.0795418622,780813.4021043944
2022-12-07,787047.1186189651,907242.1282343295,922736.1250086671,965349.7816971435,1021005.1130240861,978776.1673472109,777277.6232721271
2022-12-08,793777.8388566971,913855.0819544223,926887.9616251832,972802.972126831,1028529.4273627702,984123.604535222,786749.7421085208
2022-12-09,789754.9576005936,908230.4148859408,917749.0447626954,964879.2252091063,1017957.5764945451,975237.7618669271,781735.5064988652
2022-12-12,793293.2719392776,918716.2360224155,929689.5104914552,975362.883000244,1037811.8242515031,990636.3235177308,791410.4394470807
2022-12-13,793077.6838769913,919860.5426020053,934960.354546631,978593.8278244628,1048537.1176780168,993654.4488842995,800048.2607798638
2022-12-14,788297.8010797501,916611.5061182406,929276.7537546998,975283.8510025634,1042323.6433509294,989509.2775321152,793741.4153084382
2022-12-15,775199.9389009476,900358.3673090365,913969.6343317872,956205.8323715819,1017340.0446647111,967248.5261575038,766990.2207551063
2022-12-16,763250.427491188,889573.6187128451,902877.2955103761,945099.5857742919,1006898.9759925309,959040.3449234111,760128.3433051372
2022-12-19,753837.4365129471,882479.1003107455,895647.3240443117,937762.7528427733,999114.4115699235,954294.0975518386,749370.4146894986
2022-12-20,747144.088643074,879012.2177271274,895501.8459177858,936088.7096451415,1003677.1410010759,956980.0493287453,748547.6707241593
2022-12-21,758021.0934419632,892297.6606897739,911120.9367533571,949045.2130631102,1019472.0335257951,972325.1263659345,759598.332989478
2022-12-22,742850.4870424271,879826.1235193637,893093.4801569826,938916.1655243529,1002604.1290992204,962158.2703030438,740686.5772642872
2022-12-23,747636.0512208939,885915.2355646518,904258.144478882,944044.3164414061,1012774.3137839738,967298.3692655106,742668.1081081082
2022-12-27,739389.097161293,883498.4892725375,901847.9183283693,941821.9099548949,1013950.2671683732,968394.57625051,731652.5685991335
2022-12-28,732537.9849328995,874079.3617243198,890367.7467127687,932125.992161621,998281.7112143937,957736.685915817,721973.6084175778
2022-12-29,747521.6542596817,886620.6165613559,905529.2748576051,944447.0784500731,1012932.3922522966,967789.858725514,740342.4798844646
2022-12-30,745114.774178505,882384.9354395297,904772.4047404176,939935.9617661132,1010149.23759684,965647.1740664716,739579.2201361668
2023-01-03,741188.4606103897,880375.0088190463,895764.7483149415,937791.3062027587,1001172.0819877092,965330.2492815424,734365.5374458428
2023-01-04,750128.4275217056,889058.7588953403,904299.0799570924,946465.1967209472,1008156.8973868791,969216.4185473715,737891.8093666186
2023-01-05,743053.863598114,878239.676085892,901610.0730219728,934940.5766647948,997571.6702445451,959320.5132611117,726156.9795749948
2023-01-06,761032.271329483,899769.3872675326,922671.2508479005,955805.3630722655,1023882.131800026,979728.4210636519,746379.5667423148
2023-01-09,762722.3375182953,900002.9724115756,922491.590874756,953222.4653061522,1027667.8702643815,976437.6379646987,750983.4866927997
2023-01-10,769791.8721333656,905091.6737360385,930405.3707209474,959827.0386551513,1033759.7387107316,981869.3987669407,757563.457808954
2023-01-11,785710.6223668099,917501.9463800815,944006.8007746583,971657.6198319091,1045477.5042289201,989703.3015027811,770863.9570868579
2023-01-12,785367.6805047074,916901.8708032992,950625.9622050172,971098.9887131347,1052123.2491553726,996023.7034703776,774723.5650918094
2023-01-13,791909.1214760819,919940.12205452,954767.0968180543,974989.9625443114,1053490.9698127212,999305.1552112107,780258.3701258511
2023-01-17,792357.2875145951,918019.3358454135,952652.3206568605,971366.531803955,1051261.7628501358,987892.4490422499,781320.4373839488
2023-01-18,779488.958168892,900310.950026932,936996.8871012575,954497.1174057616,1033332.7580970231,970008.5598141194,771389.2799669899
2023-01-19,767823.1524514237,886740.5804743198,927426.4852839357,944724.2285660399,1024900.0425971452,962655.5634126097,763640.4208788942
2023-01-20,783568.7849053078,900085.7468866733,943286.7480860597,957570.7382401122,1041999.3027823869,972296.2219151725,785501.1017123994
2023-01-23,793651.2385452919,908394.9402155307,953150.2943964845,964471.8394364013,1051927.892687172,979697.8096571362,802639.5543635238
2023-01-24,793662.734196537,911100.6227869418,953590.5608378297,964943.89363562,1053381.1834052505,982739.2634190051,800888.5661233753
2023-01-25,797308.1718338662,909710.8973383334,954788.6680079347,964397.2610062255,1049796.30790934,983027.056159072,798728.6486486486
2023-01-26,809319.4176262551,917853.4871210483,971603.9965144044,971108.4378403319,1063320.398973793,989015.7397252074,814736.7691355477
2023-01-27,823009.6620110207,926173.4590601352,976530.7174235231,975062.9718674315,1060864.328852028,989850.8962769475,822519.3645553951
2023-01-30,812251.3040741616,917313.3054346469,961545.1361552125,966117.5251816405,1046418.4029029313,982247.7739590016,805333.5754074685
2023-01-31,828677.3367127114,932333.7724146274,977978.3699808961,982027.9457443847,1061133.7696479263,992996.0191515884,818147.3736331752
2023-02-01,842231.7483566933,942487.3184961703,982799.8309489137,990934.2268723143,1067568.5169776382,993197.6675246205,835803.6888797195
2023-02-02,860846.0905274086,954281.333419266,992214.7036600953,997325.6682022704,1073215.1427558365,992060.9487897343,865552.4654425419
2023-02-03,839356.1954926186,937413.4313501742,977488.6723032838,982626.4867752685,1062349.1075385513,988334.0953942464,850018.3041056324
2023-02-06,838609.5564926796,937885.5957788852,975243.7616129762,980284.4055527343,1056406.0432990494,987314.7014181616,842659.4924695689
2023-02-07,839577.1102551536,938666.2399744418,985163.7512369996,983949.806904663,1073273.1065772476,995054.2663993498,860490.8933360842
2023-02-08,832612.322781086,930178.5381006625,977688.2437296754,976490.5914353026,1062372.901834816,989004.1324260825,844746.4576026407
2023-02-09,830495.674914692,924417.4641107944,971608.1795435792,968862.4888504638,1052304.0524314346,981746.384155627,837025.3270063958
2023-02-10,824484.1176457367,926613.316710892,977811.9704676515,972641.0098770751,1063406.0865958633,986681.0794424036,831870.4683309264
2023-02-13,835961.0270619354,936915.2519525912,986421.5769434816,982136.7399796142,1072233.228548378,997653.9600121718,845214.9370744791
2023-02-14,842113.4370121917,938281.8365015414,990001.0766154176,982237.448399414,1072806.3418830337,993090.12931214,851203.3670311533
2023-02-15,850152.5994877777,945406.327056351,992540.7594538576,986671.5908707274,1074179.1150992813,994219.9064269615,857761.0233133897
2023-02-16,834241.9198781586,932385.7494043735,977758.9130411989,974104.3338974608,1061155.0642951431,981658.191441688,841170.2083763153
2023-02-17,836554.9379598236,937984.6003565219,971634.2431651002,978490.845600952,1051906.0333198013,985440.691594745,835471.0790179493
2023-02-21,813850.5657945023,916745.3343500522,949295.0072565919,959024.3728989257,1032612.1376365129,965132.697602319,815332.997730555
2023-02-22,816781.097406353,917050.2871241,949067.5336314088,959535.960408081,1031129.9776252214,962671.0398114428,815736.579327419
2023-02-23,816065.1976184502,916826.1896356967,953255.2835169679,960085.4386795653,1039326.4051230851,965841.1980371374,823434.7348875593
2023-02-24,804991.0480975761,908857.9216150668,945498.1082774049,952759.7587631835,1033528.6702521745,956024.0403096463,809204.6709304724
2023-02-27,812501.999208416,913943.8720087436,953094.1442347413,956126.4060257567,1037211.0692161027,958126.4408129024,815163.3257685166
2023-02-28,810705.954828228,909000.6583704379,949305.8280650026,951896.1746567382,1031584.9711554948,951356.4266997923,814103.9653393852
2023-03-01,801513.3000583305,901783.7622827914,949417.8234263307,947624.0558975829,1032757.5654242936,951506.1836179132,807103.5114503817
2023-03-02,801641.6901950493,908614.4409937289,952699.1040507203,954893.1687973632,1045493.6941932145,961461.4909644003,814289.8782752218
2023-03-03,815325.8947314873,921339.9688562778,968101.2534037477,967812.4488724364,1062138.8151191177,972747.1996252891,830916.542191046
2023-03-06,811149.3661517753,919545.9737085727,964972.3762369996,964256.7172592772,1061045.1818793716,973926.250862866,831705.5498246338
2023-03-07,800547.8000201836,907412.7048334506,950053.871331299,950073.0874374999,1044908.8111899797,957175.8940522152,821543.8498040026
2023-03-08,799649.9923190727,908821.444030228,947408.9137659913,950550.9576309813,1048106.2767203752,955484.4146973898,825813.7734681246
2023-03-09,782785.0049762382,894293.183608475,927814.1587839967,935173.2621658935,1031930.7567237321,939650.0103441519,810977.9079843202
2023-03-10,775719.8060168877,883297.2932123569,915002.4887476808,923530.3485306395,1014051.2121604386,929593.0822317968,799782.5954198473
2023-03-13,777296.4766673698,885869.164443436,906688.0293742067,925829.2366226806,1011353.8303626481,926956.6321717462,806062.3726016093
2023-03-14,789221.9150485649,897495.6551355746,919249.271103943,937144.8716324462,1026492.0968268815,936752.5667493668,824763.1937280793
2023-03-15,789063.9743480339,894485.926085892,898962.5818568117,930864.7001389159,1008348.7875388566,928571.4123147071,828246.8826077987
2023-03-16,800404.6889476433,904667.004577103,912565.02164563,941142.0961655272,1024561.2572806779,939407.9640182831,850561.1223437177
2023-03-17,790853.1685962334,893725.3624567416,897801.3877650148,929170.7573898925,1013878.7246879045,928204.6444217709,846402.772849185
2023-03-20,795953.8937854423,901800.2942957309,907534.07948407,939628.4638565673,1025436.760996193,939350.5534064351,849291.5535382711
2023-03-21,813093.5830516472,910471.1827082065,929768.1858607179,948466.1346024169,1035332.5437644426,948556.8485682169,861381.3080255829
2023-03-22,797180.4940776482,893588.9586328891,909990.2929087526,931627.7000473632,1018272.3753913346,933102.5832613187,849598.4815349701
2023-03-23,795794.0493754997,890331.1616663364,905515.7942973024,928911.3548935546,1018793.8462317887,935291.5833198105,860555.857231277
2023-03-24,796632.0974101677,897817.322860184,906058.3284006959,937632.8109635009,1027073.3650611344,939145.1497307448,863112.6222405612
2023-03-27,798969.3378696098,901540.6065210727,914314.1625529176,941893.441166748,1031370.2901099626,944812.8118181423,856759.166494739
2023-03-28,798530.5092830315,903050.0597223666,918304.58414563,942259.1077164306,1034847.436891884,943710.7442850552,852533.8724984527
2023-03-29,811340.5007877006,916125.6996454623,933192.5633326417,953508.5775345458,1051739.3155234756,953130.5796116197,868452.0734474933
2023-03-30,817269.3929881706,920829.3609156039,937811.7269297487,958712.727116455,1058656.177652687,957250.7725112756,876369.2180730349
2023-03-31,835685.5677356377,935853.8002771762,953882.572968567,973317.994328369,1071502.7210792007,969343.9850406949,891121.2378791005
